,TotalTransactions,income,riskscore,subscribed,opened,SCRate,TRate,return-N6M,return-HYG,return-IVV,gen_F,gen_M,ed_Deg or abv,ed_H.Sch/Dip.,ed_Sec. or below
0,1247.0796601289521,25580.11645,4,0,0,0.03,0.0,0.0,-0.044133,-0.05567999999999999,1,0,0,0,1
1,5.921575776782646,59029.702529999995,5,0,0,0.05,0.0,0.0049625,-0.038695499999999994,-0.0803865,1,0,1,0,0
2,7322.0483613931565,124125.4999,5,0,0,0.05,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,1,0
3,436.4407842393906,20472.16172,5,1,1,0.05,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,0,1
4,-1382.3424054721902,47994.400910000004,5,0,0,0.05,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
5,8.15014118416002e-08,98448.18146,3,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
6,-1008.887570587052,99935.05077999999,4,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,1,0,1,0,0
7,7154.011683959999,147897.3123,2,0,0,0.03,0.0,-0.016544,0.031439,0.090737,1,0,1,0,0
8,100.48477919987829,55437.147020000004,5,0,0,0.043333333333333335,0.0,-0.015860333333333334,0.007640999999999999,0.028412666666666666,0,1,0,0,1
9,12886.751590400001,318862.468,4,1,0,0.0,0.003,-0.014493,-0.039955000000000004,-0.096236,1,0,1,0,0
10,-65.72398821975,145872.9569,3,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,1,0,0,1,0
11,424.18234765579325,62104.490439999994,3,0,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
12,2693.0116363219995,94166.3773,1,0,0,0.03,0.0,-0.0072465,-0.042044,-0.075958,0,1,1,0,0
13,1848.075222475909,267482.8992,3,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
14,1900.3459465600001,73492.54532,3,1,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,1,0
15,-507.70107454889995,52120.667610000004,5,0,0,0.05,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,0,1
16,-85910.6318895,865402.7759,1,1,0,0.03,0.0,0.007121,-0.022425,-0.04503,1,0,1,0,0
17,2483.4768009199997,254989.6115,2,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
18,240.97706946112498,28673.053089999998,3,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,0,1,0
19,1962.20484552901,44689.42808,5,0,0,0.0,0.005,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
20,-702.5043322713001,128543.83300000001,4,0,0,0.03,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,0,1
21,-147.86124476405038,78440.8607,3,1,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,1,0,1,0,0
22,262.511402868,16919.34741,2,1,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,0,0,1
23,5734.565201737801,264574.0854,4,0,0,0.0,0.003,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,1,0
24,-874.4496527250001,28537.797510000004,3,0,0,0.0,0.003,0.007121,-0.022425,-0.04503,0,1,0,1,0
25,-808.2157326186689,129553.9307,3,0,0,0.0,0.003,0.0,-0.044133,-0.05567999999999999,0,1,1,0,0
26,13067.204735360001,737093.0076,2,1,1,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,1,0,0
27,-1300.6992415500001,98750.56596,3,1,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,1,0,0
28,875.7494444581848,110044.2021,3,1,0,0.03,0.0,-0.024253333333333335,-0.034126333333333335,-0.06292733333333334,0,1,0,1,0
29,1425.9653912112599,61831.10335,5,0,0,0.05,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,0,1
30,6635.917760846093,310216.2353,3,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
31,-1700.2238141430696,117375.7366,5,1,0,0.0,0.005,-0.016544,0.031439,0.090737,1,0,0,1,0
32,901.4985761323453,120674.9799,4,1,0,0.04,0.0,-0.041937999999999996,0.009385,0.063593,0,1,1,0,0
33,-1.5721821000624914e-07,113363.3053,5,0,0,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
34,7.842318154871464e-07,161196.88199999998,5,0,0,0.04,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
35,24303.39019136263,194268.0273,5,1,1,0.0,0.005,0.007121,-0.022425,-0.04503,1,0,1,0,0
36,8128.436338548145,218620.9402,2,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
37,2973.4922113940006,98515.36175,2,1,0,0.0,0.003,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,1,0,0
38,712.4643341694817,29417.595719999998,4,0,0,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
39,-4979.60232329,311631.1894,2,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
40,-1.5750015336379874e-07,114188.508,2,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,1,0,0
41,45507.65476647999,348131.8639,1,0,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,0,1,1,0,0
42,2.038013917626813e-07,128097.4314,5,0,0,0.04,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,1,0,0
43,-8193.430917214766,216026.0801,5,1,0,0.05,0.0,-0.041937999999999996,0.009385,0.063593,0,1,1,0,0
44,1460.1802166270284,78292.3456,5,0,0,0.0,0.005,-0.016544,0.031439,0.090737,0,1,1,0,0
45,-2994.9883090559997,79514.55636,1,0,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
46,4068.00008208,467759.0213,1,1,0,0.03,0.0,0.007121,-0.022425,-0.04503,1,0,0,1,0
47,-977.809728183144,109524.8584,5,0,0,0.05,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,0,1,0
48,452.9201469527585,40412.26848,4,0,0,0.0,0.003,0.0,-0.044133,-0.05567999999999999,1,0,0,0,1
49,1515.3858287570124,77022.64637,4,1,0,0.04,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
50,-8095.1802527228465,1473693.1269999999,4,0,0,0.03,0.0,0.0,-0.044133,-0.05567999999999999,0,1,1,0,0
51,-778.4040616054717,253736.1643,3,0,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,1,0,1,0,0
52,6536.0374974467395,478026.8692,3,0,0,0.03,0.0,-0.006869999999999999,-0.011763499999999996,-0.012503000000000007,0,1,1,0,0
53,-82.43958677947168,39274.16861,3,0,0,0.0,0.003,0.0,-0.044133,-0.05567999999999999,0,1,0,1,0
54,-446.3086851734713,151902.5606,3,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
55,2989.6595402826742,324849.7613,3,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
56,-236.02634512500867,37604.28155,4,0,0,0.0,0.003,0.0,-0.044133,-0.05567999999999999,1,0,0,1,0
57,-878.3114099218445,77799.29888999999,4,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,0,1,1,0,0
58,1390.5067756544322,67106.26397999999,4,0,0,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,1,0
59,-1405.885611263966,303786.4477,5,0,0,0.05,0.0,0.0035605,-0.033279,-0.050355,1,0,1,0,0
60,-375.12995883629,140743.7704,4,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,1,0,1,0,0
61,27893.253141599995,688281.5237,3,1,1,0.03,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
62,2757.4676129319137,164142.09699999998,5,1,0,0.0,0.005,-0.016544,0.031439,0.090737,0,1,1,0,0
63,28936.159991435157,852455.2409,5,0,0,0.0,0.005,0.0,-0.044133,-0.05567999999999999,0,1,1,0,0
64,2335.570173466377,244580.78399999999,5,0,0,0.04,0.0,-0.016544,0.031439,0.090737,1,0,0,1,0
65,23409.48926671625,181854.8151,3,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
66,-1331.5342343803125,258503.4015,5,0,0,0.05,0.0,0.0,-0.044133,-0.05567999999999999,0,1,1,0,0
67,1008.8532482555987,137108.0886,4,0,0,0.03,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,1,0
68,538.402793404413,46984.169519999996,5,0,0,0.0,0.005,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
69,-2057.198564388294,68276.41199,5,1,0,0.05,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,0,1
70,3077.1976689143316,114552.6878,4,0,0,0.0,0.003,-0.016544,0.031439,0.090737,0,1,0,1,0
71,69.84635563798078,17693.71342,5,1,1,0.05,0.0,0.0,-0.044133,-0.05567999999999999,0,1,0,1,0
72,-3689.476830918658,135110.4485,5,0,0,0.05,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
73,-16577.2311473,182995.5083,1,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
74,-9828.735761971713,184613.9127,5,0,0,0.0,0.005,-0.043774,-0.022469,0.0036899999999999997,0,1,1,0,0
75,10877.281624814023,146376.7702,5,0,0,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,1,0
76,424.89785162519996,65867.60192,1,1,1,0.03,0.0,-0.0072465,-0.042044,-0.075958,0,1,0,0,1
77,-486.8145745414311,44717.690460000005,4,1,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
78,3279.54617595,103406.7678,3,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,1,0,0,1,0
79,4305.914952314504,174727.1356,4,0,0,0.04,0.0,0.0049625,-0.038695499999999994,-0.0803865,0,1,0,1,0
80,881.5566584216422,28266.481260000004,4,0,0,0.04,0.0,0.007121,-0.022425,-0.04503,0,1,1,0,0
81,1.3836461221217178e-07,225588.9938,2,1,1,0.03,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
82,-428.36456743916057,72475.91761,4,1,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
83,2.3980737751116976e-07,59015.26156,5,0,0,0.04,0.0,-0.016544,0.031439,0.090737,0,1,0,0,1
84,202.09474642708108,27015.88026,5,0,0,0.04,0.0,-0.019566999999999998,-0.022790499999999998,-0.026075000000000004,0,1,0,0,1
85,-1022.9349587788,78040.23845,2,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
86,-1125.8468024320002,64787.335289999995,1,0,0,0.0,0.003,-0.014493,-0.039955000000000004,-0.096236,0,1,1,0,0
87,-14764.894103336626,213595.9679,5,1,1,0.05,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
88,2.179843932026415e-07,46892.55928,5,1,0,0.04,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,0,1
89,24389.70084065181,269922.6477,5,1,0,0.0,0.004,-0.041937999999999996,0.009385,0.063593,0,1,0,0,1
90,2.237138687632978e-07,65713.69722,5,0,0,0.04,0.0,-0.016544,0.031439,0.090737,1,0,0,1,0
91,-3918.6633203999995,62748.94717000001,3,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
92,302.93662442460004,24267.040680000002,3,1,0,0.03,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,1,0
93,816.3460728992771,30865.233889999996,4,1,1,0.03,0.0,-0.015176666666666666,-0.016157,-0.033911666666666666,1,0,0,1,0
94,18337.9313799,280735.6274,1,0,0,0.0,0.003,0.007121,-0.022425,-0.04503,0,1,0,1,0
95,2679.0775743545464,56689.32715,3,1,1,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
96,190.88303026300002,14604.169730000001,1,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,0,1
97,2221.578849807874,119412.65400000001,4,0,0,0.03,0.0,-0.025620666666666667,0.013469666666666666,0.06172133333333333,0,1,0,1,0
98,-951.72432646365,53626.72526,4,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,1,0,0,1,0
99,-7.874996299506165e-08,55869.2043,2,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,1,0,0,1,0
100,-5186.208241496,95705.53487999999,1,0,0,0.0,0.003,-0.005844500000000001,-0.0474605,-0.10598950000000001,1,0,0,0,1
101,1636.0348031152853,37694.13155,3,0,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
102,1164.7895160824999,49752.75063,4,1,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,0,1,0
103,-544.4001445964033,84893.13449,4,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
104,-575.104658252758,23025.76776,5,0,0,0.05,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
105,771.9530019584,18895.62172,1,0,0,0.0,0.003,-0.014493,-0.039955000000000004,-0.096236,1,0,1,0,0
106,1005.5584272699617,33402.80965,5,1,1,0.043333333333333335,0.0,-0.009662,-0.041347666666666665,-0.08271733333333332,1,0,0,0,1
107,6692.4227014874,81386.49538,2,1,1,0.0,0.003,-0.0291335,-0.031212000000000004,-0.046273,0,1,0,1,0
108,-96.717894539914,166797.9389,4,1,0,0.0,0.003,-0.014493,-0.039955000000000004,-0.096236,0,1,1,0,0
109,-2009.066304642619,387867.8415,4,0,0,0.03666666666666667,0.0,-0.0036453333333333325,-0.026164333333333328,-0.04691633333333334,0,1,0,1,0
110,194.71127397106227,28952.05643,5,0,0,0.05,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,0,1,0
111,2.0892514385195682e-08,46201.83761,3,0,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,0,1
112,-3286.5480371821586,164604.5412,5,0,0,0.05,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
113,-13022.3536542,106094.7634,1,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,1,0,0
114,121.10090056358379,36948.02918,5,1,1,0.0,0.005,-0.029240999999999996,0.020412,0.077165,1,0,0,0,1
115,5.14256726091844e-09,92140.38844,5,0,0,0.04,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
116,-215.01263779506053,29649.455960000003,5,1,0,0.0,0.005,0.0,-0.044133,-0.05567999999999999,0,1,0,0,1
117,-15776.668750080002,156876.9974,1,0,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,1,0,0
118,3036.960962241699,93956.69544,3,1,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
119,3043.091742220049,112598.6355,4,0,0,0.03,0.0,0.0,-0.044133,-0.05567999999999999,1,0,0,1,0
120,1040.4481433863825,31869.03477,3,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,1,0,0,0,1
121,6054.407669749999,112758.222,3,1,1,0.03,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
122,1078.795464919556,32243.61797,3,0,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,0,1
123,2947.5718893215007,177517.9896,1,0,0,0.03,0.0,0.001402,-0.049549499999999996,-0.0857115,1,0,0,0,1
124,-1909.6736672916668,640716.3651,3,0,0,0.03,0.0,-8.366666666666707e-05,-0.028268333333333336,-0.06209866666666667,0,1,1,0,0
125,-11614.580259682138,222176.3245,4,0,0,0.0,0.003,-0.014493,-0.039955000000000004,-0.096236,1,0,0,1,0
126,1.914420977300324e-08,27635.51545,5,1,1,0.04,0.0,0.0,-0.044133,-0.05567999999999999,0,1,1,0,0
127,711.090000366,14634.4809,3,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
128,-6300.911667852187,130654.8959,4,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,1,0,0
129,-413.1203056000848,71684.64577,3,1,0,0.03,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,1,0
130,1289.316022187655,147663.3098,5,0,0,0.043333333333333335,0.0,-0.025584999999999997,-0.001218333333333334,0.02738533333333333,0,1,1,0,0
131,-175.66288022497403,16145.644380000002,5,0,0,0.05,0.0,-0.016544,0.031439,0.090737,0,1,0,0,1
132,4874.312680367228,95941.65486000001,5,0,0,0.04,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,1,0,0
133,7.929031914927729,45638.1852,5,0,0,0.043333333333333335,0.0,-0.03469733333333333,-0.004499666666666666,0.03270566666666667,0,1,1,0,0
134,366.54278314754987,38092.280510000004,4,0,0,0.0,0.003,-0.043774,-0.022469,0.0036899999999999997,1,0,0,1,0
135,-4573.303392800273,659731.4043,5,0,0,0.0,0.005,-0.043774,-0.022469,0.0036899999999999997,1,0,1,0,0
136,-1.2269345006643562e-07,120047.64,5,0,0,0.04,0.0,0.007121,-0.022425,-0.04503,0,1,1,0,0
137,2.1090528434797307e-08,54820.4742,4,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
138,1917.0542488735684,36405.88239,3,0,0,0.0,0.003,0.0,-0.044133,-0.05567999999999999,0,1,0,1,0
139,11882.537697762751,195501.6362,3,0,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,0,1,0
140,859.4772442860001,19655.78747,1,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,0,1,0,1,0
141,5772.450229929999,203286.8782,1,0,0,0.0,0.003,-0.016544,0.031439,0.090737,1,0,1,0,0
142,-1563.1314397996357,99884.66021,5,0,0,0.0,0.005,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,1,0,0
143,-518.2142865216,193967.417,3,0,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,1,0,0
144,-3.284844751760829e-08,114381.9863,5,1,1,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,0,1
145,7.052221917547286e-08,74701.1057,5,1,0,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,0,1,0,1,0
146,-440.8979236962568,38790.198619999996,5,0,0,0.05,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,0,1
147,-135.04002945,11484.882020000001,2,1,1,0.0,0.003,-0.016544,0.031439,0.090737,0,1,0,1,0
148,840.0289161432198,125249.4598,3,0,0,0.03,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,1,0,0
149,18606.891553217276,310491.8709,3,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,1,0
150,19622.963439564355,490974.4053,5,0,0,0.05,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
151,3062.1292054240002,80654.64239,2,1,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,1,0,0,1,0
152,10774.877868515472,101579.6629,5,1,1,0.0,0.005,-0.016544,0.031439,0.090737,1,0,0,1,0
153,2252.56011055,399518.6429,1,0,0,0.03,0.0,-0.016544,0.031439,0.090737,1,0,1,0,0
154,3733.6676420025,225242.8579,4,0,0,0.0,0.003,0.007121,-0.022425,-0.04503,0,1,1,0,0
155,5109.982165344067,224018.6224,3,1,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,1,0
156,465.2559987187622,17803.55379,3,0,0,0.03,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,0,1
157,828.1887295949999,74257.28889,4,1,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
158,1.392108117670432e-08,38931.363110000006,3,1,0,0.03,0.0,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,1,0
159,2.13611656363355e-07,68999.47375,5,1,1,0.04,0.0,-0.043774,-0.022469,0.0036899999999999997,1,0,0,0,1
160,313.00009439392585,16106.675309999999,4,0,0,0.0,0.003,-0.041937999999999996,0.009385,0.063593,0,1,0,0,1
161,4769.178362310274,101767.4799,4,0,0,0.03,0.0,0.0,-0.044133,-0.05567999999999999,0,1,0,0,1
162,-8.045435606618412e-08,282308.7053,4,0,0,0.04,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
163,2047.6587320540002,33812.531039999994,2,0,0,0.03,0.0,-0.043774,-0.022469,0.0036899999999999997,1,0,0,1,0
164,2035.5667115869674,115748.3331,4,0,0,0.04,0.0,0.0,-0.044133,-0.05567999999999999,1,0,1,0,0
165,456.85565146809995,27346.39492,1,0,0,0.03,0.0,-0.029240999999999996,0.020412,0.077165,0,1,0,0,1
166,5133.166080111643,80085.2517,2,1,0,0.03,0.0,0.0049625,-0.038695499999999994,-0.0803865,0,1,0,1,0
167,2009.0606080743896,121970.944,3,0,0,0.03,0.0,-0.041937999999999996,0.009385,0.063593,0,1,0,0,1
168,-382.410543277,23378.040559999998,3,1,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
169,13872.572775850254,140021.9731,5,0,0,0.04,0.0,-0.016544,0.031439,0.090737,0,1,1,0,0
170,1449.0909664294672,96195.45204,3,1,0,0.03,0.0,-0.016544,0.031439,0.090737,1,0,0,1,0
171,-3.100714707215957e-08,63481.36489,3,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,0,1
172,6.049276635167189e-10,70722.80585,4,1,0,0.03,0.0,0.0,-0.044133,-0.05567999999999999,0,1,1,0,0
173,6628.154965503751,230419.4541,3,0,0,0.03,0.0,0.007121,-0.022425,-0.04503,0,1,1,0,0
174,1151.2044036601992,132918.8959,3,0,0,0.03,0.0,-0.016544,0.031439,0.090737,0,1,0,0,1
175,3088.9518243052,55422.95073,1,1,1,0.03,0.0,-0.030159,0.004485000000000001,0.0472135,0,1,0,0,1
176,-6.836614829808241e-09,242527.6264,5,0,0,0.04,0.0,-0.014493,-0.039955000000000004,-0.096236,1,0,1,0,0
